Waterbody Lake ID,Waterbody Name,Latitude,Longitude,Sample Date,"Alkalinity, Gran (mg/L CaCO3)",Calcium (mg/L),Chloride (mg/L),"Color, true (TCU)",Conductivity (µS/cm),Dissolved Inorganic Carbon(mg/L),Dissolved Organic Carbon (mg/L),Iron (µg/L),Potassium (mg/L),Magnesium (mg/L),Sodium (mg/L),Ammonia+Ammonium (µg/L),Nitrate+Nitrite (µg/L),Total Kjeldahl Nitrogen (µg/L),pH,Total Phosphorus (µg/L),Reactive Silicate (mg/L),Sulphate (mg/L),Secchi (m)
17-5952-55578,Parson L.,50.17404,-79.6758,29/05/17,16.5,5.719,0.22,120,37.1,3.919,11.199,140,0.235,1.47,0.46,32,4,271,7.04,7.9,0.98,0.6,1.3
17-5604-55832,Patawagamau L.,50.38844,-80.15047,29/05/17,26.899,8.279,0.37,73.9,56.1,6.24,8.199,190,0.165,1.919,0.535,44,2,232,7.24,8.599,0.56,0.55,1.5
17-5088-55586,Stringer L.,50.18274,-80.87502,29/05/17,22.899,7.82,0.13,136,47.799,5.12,12.199,190,0.185,1.78,0.48,30,8,264,7.25,9.3,0.96,0.4,1
18-3632-49427,Elbow L.,44.62766,-76.72385,01/06/17,21.3,6.78,5.669,52.7,72.4,4.879,7.599,140,0.455,1.87,4.049,18,2,408,7.309,15.5,1.28,3.399,1.6
16-4420-54651,Barbara L.,49.34943,-87.76681,02/06/17,22,7.179,0.2,40.299,52.799,4.78,7.9,NA,0.375,1.71,0.505,8,156,217,7.269,2.5,1.52,1.6,3.3
16-5042-54260,Cairngorm L.,48.98825,-86.94058,02/06/17,5.099,2.64,0.19,57.7,22.8,1.439,8.599,60,0.435,0.596,0.49,8,182,203,6.629,4.099,1.62,2.549,2.5
16-4995-54471,Catlonite L.,49.17229,-87.00978,02/06/17,22.399,7.74,0.5,79.599,54.899,4.94,12.1,60,0.535,1.85,0.66,10,106,358,7.349,5.599,2.02,1.85,2
16-4869-54848,Gamsby L.,49.51659,-87.20074,02/06/17,81,25.399,0.31,38.299,160.5,18,9.099,60,0.575,5.019,0.64,16,2,341,7.87,6.799,1.919,1.1,2.5
16-4348-54546,Kilgour L.,49.24312,-87.89481,02/06/17,9.759,3.919,0.13,98.799,28.1,2.2,13.8,100,0.23,1.02,0.495,8,86,383,6.849,4,2.2,1.35,2
16-5341-54366,Killala L.,49.05272,-86.5175,02/06/17,58.399,18.1,0.2,18.399,122,12.6,6.599,NA,0.61,3.859,0.72,10,1,241,7.839,5.4,0.72,3.049,3.1
16-5818-55170,Klotz L.,49.80175,-85.8519,02/06/17,94.9,29,6.04,39.6,200,21.8,9.599,NA,0.365,6.299,3.83,14,2,359,7.94,8.199,2.04,1.149,2.5
16-5079-54800,Long L.,49.56323,-86.80184,02/06/17,71.599,24,2.339,39.899,152,16.399,9.3,30,0.6,4.759,1.639,32,124,332,7.849,14.3,1.96,1.95,3.1
16-5406-54956,McKay L.,49.62571,-86.40904,02/06/17,86.299,26.899,0.63,21.8,168,19.1,7.4,NA,0.66,5.389,0.925,12,1,282,8.039,7.099,1.399,1.149,3.5
16-5657-55074,Pagwachuan L.,49.71629,-86.08389,02/06/17,102,31.8,0.92,15.5,200,23.6,6.099,NA,0.67,6.309,1.129,8,40,220,8.06,5.299,2.04,1.75,4
16-4802-54759,Wintering L.,49.446,-87.27642,02/06/17,84.299,26.1,0.33,32,165,19,8.8,NA,0.565,5.16,0.655,10,1,368,7.95,6.2,1.96,1.149,3.3
16-5311-54861,Y L.,49.528,-86.57037,21/07/17,73.2,22.399,0.11,3.549,145,17.3,3.2,NA,0.97,3.97,0.33,2,2,309,7.96,5.5,0.2,0.6,7.2
16-6094-53522,Partridge L.,48.31479,-85.52414,24/08/17,9.769,3.6,0.17,45,27.3,2.74,6.799,90,0.145,0.688,0.67,20,6,313,7.04,6,1.379,1.25,3
17-6548-49368,Canal L.,44.5408,-79.0636,14/05/18,129,48.899,6.639,21.699,273,30.5,4.7,40,0.66,3.069,4.169,36,2,352,8.039,13.4,0.88,4.15,2.4
17-6286-49481,"Couchiching, L.",44.6863,-79.3723,15/05/18,110,42.2,49.7,4.929,404,25.199,3.899,0,2.33,7.679,29.199,28,4,380,8.169,7.599,1.28,16.1,6.7
17-6500-49453,Dalrymple L.,44.6591,-79.1043,15/05/18,129,48.5,9.529,31.1,290,30.199,6.599,30,1.01,4.759,5.559,54,62,466,7.99,14.5,1.32,8.3,2.2
17-7074-49389,Big Bald L.,44.5759,-78.3845,16/05/18,101,42.2,21.8,17.899,290,23.8,4.5,20,0.8,3.31,11.9,22,2,284,7.82,8.199,0.48,11.4,6.7
17-6327-49193,"Simcoe, L.",44.435,-79.4723,16/05/18,115,42,52.5,4.16,426,26.699,3.7,0,2.41,8.06,31.899,22,74,340,8.08,7.7,2.2,17.5,11.6
15-7025-53379,Arrow L.,48.1658,-90.2663,18/05/18,22.5,7.019,0.58,6.28,60.7,5.679,3,10,0.51,2.23,1.3,24,42,182,6.919,4.9,3.919,4.599,6.6
17-6712-49387,Balsam L.,44.5773,-78.8653,18/05/18,54.799,20.899,6.429,15,141,12.699,3.5,20,0.715,2.25,4.11,16,20,235,7.589,5.7,1.56,4.299,4.4
15-7091-53688,Batwing L.,48.4425,-90.1935,18/05/18,12.6,3.68,0.38,65.299,33.5,3,11.3,180,0.4,1.429,0.875,22,40,394,6.79,8.9,2.2,1.5,2.5
15-6578-54141,Bedivere L.,48.8502,-90.8553,18/05/18,11.3,3.7,0.21,65.5,30.6,2.74,10.3,310,0.365,1.03,0.85,20,50,399,6.759,16.399,3.6,1.25,1.7
15-7020-53669,Blunder L.,48.4251,-90.2712,18/05/18,12.199,4.059,0.45,119,32.7,2.799,13.4,690,0.29,1.29,0.845,16,4,501,6.769,20.6,3.299,0.8,1.6
15-6747-53842,Burchell L.,48.5806,-90.6346,18/05/18,25.199,12.1,5.059,15.1,101,6,5.2,20,0.675,1.98,3.47,8,142,187,7.009,2.899,2.839,12.3,5
16-2930-53355,Fallingsnow L.,48.1442,-89.7907,18/05/18,13.199,4.059,0.25,6.99,40.399,3.56,3,20,0.615,1.49,0.975,20,40,152,6.839,6,2.08,4.25,5.8
15-6904-53837,Greenwater L.,48.5586,-90.389,18/05/18,27.199,8.74,0.19,12.8,62.6,6.599,4.5,10,0.495,1.659,0.84,10,40,214,7.009,5.5,2.319,2.799,6.8
15-6812-53794,Grouse L.,48.5437,-90.5442,18/05/18,16.899,5.719,0.27,8.349,44.6,4.379,4,10,0.44,1.24,0.755,14,28,250,6.849,7.799,0.84,3.1,5
15-6641-53950,Huronian L.,48.6885,-90.7716,18/05/18,5.41,2,9.08,13,50.1,1.7,4.099,40,0.42,0.692,5.78,16,10,250,6.509,6,0.6,1.649,4.6
15-6814-53436,Icarus L.,48.2272,-90.5781,18/05/18,13.8,4.639,0.63,20.3,39.6,3.6,7,50,0.415,1.389,0.92,20,64,319,6.83,9.8,1.439,1.85,3.6
15-6986-53540,Kamikau L.,48.3088,-90.3258,18/05/18,8.419,2.54,0.39,23.399,25.5,2.419,6.299,130,0.3,0.908,0.84,22,52,299,6.69,5.599,1.399,1.35,3.1
15-7089-53866,Lower Shebandowan L.,48.6139,-90.1512,18/05/18,17.8,6.04,2.279,51.1,50.399,4.259,8.099,140,0.515,1.409,1.86,34,14,342,6.929,10.3,2.759,1.7,1.9
15-6672-53552,Mowe L.,48.3191,-90.7472,18/05/18,15.9,5.58,0.19,23.699,41.5,3.94,7,40,0.36,1.22,0.85,16,36,293,6.839,10.699,1.36,2.35,3.4
15-6723-53466,Northern Light L.,48.3078,-90.6667,18/05/18,11.3,4.12,0.42,68.7,34.2,2.94,11,200,0.325,1.36,0.94,12,114,374,6.75,13.199,2.779,1.399,1.9
15-6659-53963,Rudge L.,48.6936,-90.7308,18/05/18,6.809,2.12,4.839,10.9,37.2,1.96,3.899,30,0.395,0.732,3.24,8,2,237,6.58,6.599,0.76,1.649,4.2
15-7053-53459,Sandstone L.,48.2344,-90.0262,18/05/18,33.799,11.5,2.2,24.199,84.099,8.259,6.599,50,0.39,2.339,1.28,16,68,263,7.139,7.299,3.799,3.049,3.2
15-6708-53937,Stetham L.,48.6747,-90.6846,18/05/18,8.82,2.54,0.22,24.6,24.399,2.419,6.5,80,0.445,0.838,0.665,22,46,264,6.66,6.9,1.12,1.6,3.6
15-6508-53878,Tilly L.,48.6333,-90.9405,18/05/18,5.96,1.84,3.879,28.899,33.1,1.58,6.9,70,0.39,0.75,2.75,6,56,253,6.509,5,1.26,1.6,4
15-7029-53799,Tinto L.,48.5407,-90.256,18/05/18,25.1,8.46,0.15,18.6,55.399,6,6.099,30,0.315,1.09,0.64,16,4,324,6.929,9.4,2.12,1.899,4.8
15-6832-53585,Titmarsh L.,48.3514,-90.5093,18/05/18,12.5,3.66,0.22,26.699,33.299,3.259,6.5,60,0.33,1.24,0.81,6,96,228,6.79,4.7,2.14,1.7,4.6
15-6867-53877,Upper Shebandowan L.,48.6003,-90.5145,18/05/18,22.8,7.419,1.07,25.5,57.5,5.599,5.9,80,0.485,1.56,1.3,22,4,282,7.07,7.799,2.56,2.1,2.4
16-2773-53446,Whitefish L.,48.213,-90.0252,18/05/18,55.299,16.3,2.35,14.6,123,13.6,3.7,230,0.585,3.779,1.83,40,4,319,7.4,11.8,3.04,2.799,2.6
16-4566-55070,Beatty L.,49.7144,-87.6061,20/05/18,98.099,31.5,0.17,8.47,189,23.6,4.299,40,0.3,4.4,0.58,20,80,289,7.769,13.4,2.2,0.7,3.7
16-3663-55543,Castle L.,50.1483,-88.8866,20/05/18,33.799,10.8,0.38,16.1,75.799,8.22,5.2,30,0.485,2.24,1.169,18,2,249,7.23,10.199,1.679,1.7,3.4
16-3557-55322,Cry L.,49.9291,-89.011,20/05/18,29.3,8.779,0.4,1.07,69.799,6.86,2.1,0,0.495,2.04,1.32,8,16,163,7,5.4,1.78,3.1,9.8
16-4433-55531,Elbow L.,50.114,-87.782,20/05/18,46.7,14.699,0.33,98.099,97.4,11.199,15.699,100,0.46,3.21,0.46,12,60,452,7.129,14.699,1.94,0.6,2
15-6979-55108,Empire L.,49.7266,-90.2303,20/05/18,12.1,3.54,0.25,55.1,30.1,3.02,8.199,230,0.565,1.01,0.85,24,62,418,6.82,11.5,2.319,0.85,2
16-3069-55034,Holinshead L.,49.6768,-89.6775,20/05/18,15.199,5.16,0.19,83.2,37.2,3.56,11.3,410,0.535,1.47,0.87,20,88,361,6.9,12.8,3.22,0.85,1.6
15-7111-54802,Holly L.,49.4486,-90.0905,20/05/18,11.1,3.24,0.19,33.5,28.199,2.779,6.599,80,0.34,1.05,0.71,42,4,308,6.83,8.5,2.16,1,2.5
15-7163-54881,Kearns L.,49.5075,-90.023,20/05/18,21.3,6.36,0.17,52.5,48.1,5.16,8.4,160,0.645,1.679,0.88,30,36,333,6.94,13.6,3.279,1.2,2.1
16-4080-53975,Lost L.,48.7308,-88.2507,20/05/18,25.199,6.96,1.169,57.6,60.899,5.9,10.3,170,0.235,2.71,1.57,16,84,368,7.019,10.4,2.439,1.6,2.2
16-3237-55525,Maggotte L.,50.1038,-89.4634,20/05/18,7.719,2.66,0.21,93.299,22.399,1.94,11.199,500,0.445,0.862,0.87,14,102,339,6.559,11.199,3.02,0.8,1.9
16-3346-55390,Obonga L.,49.9954,-89.2611,20/05/18,22.3,7.219,0.27,45,52,4.82,7.799,120,0.525,1.75,0.83,10,112,247,7.009,6.2,3.359,1.149,3.2
15-6981-54703,Pakashkan L.,49.3767,-90.2658,20/05/18,28.3,7.879,0.15,40.5,60.899,6.78,5.9,220,0.8,2.029,1.04,36,64,253,7.11,9.5,4.679,1.2,2.7
16-3964-54451,Purdom L.,49.1503,-88.4199,20/05/18,23.199,6.74,0.36,64.2,53.1,5.419,10.1,120,0.47,2.16,0.885,16,76,382,7.04,12.5,2.839,1.649,2.1
16-3610-55699,Randolph L.,50.2811,-88.9614,20/05/18,35.2,11.699,2.12,34,84.2,8.5,4.799,140,1.09,2.459,2.12,12,86,165,7,7.099,4.44,1.6,3.4
15-7031-55216,Sparkling L.,49.8004,-90.1653,20/05/18,8.269,2.5,0.21,59.5,22.6,2.08,8.699,320,0.375,0.788,0.695,16,74,281,6.65,8.4,2.54,0.8,1.7
16-3500-55543,Waweig L.,50.1303,-89.1006,20/05/18,23.699,7.08,0.79,17,55.899,5.419,4.799,20,0.7,1.76,1.29,4,70,186,6.99,6.099,3.04,1.2,4.2
15-7050-54058,Athelstane L.,48.7695,-90.2231,21/05/18,20,5.639,0.25,24.8,48.2,4.82,6.799,60,0.7,1.98,0.98,20,32,288,6.98,9.5,3.58,1.95,4
16-3634-54687,Black Sturgeon L.,49.3674,-88.8819,21/05/18,39.6,11.199,13.199,43.2,133,9.38,9.099,60,0.58,3.58,10.1,6,180,300,7.24,4.9,3.72,2.299,4.5
16-3534-54692,Circle L.,49.3553,-89.0153,21/05/18,32.1,8.779,0.95,56.6,72.099,7.66,10,190,0.43,2.529,2.439,24,72,421,7.16,18.1,4.339,1.149,2
15-6827-54135,"des Mille Lacs, La.",48.8704,-90.509,21/05/18,17.6,5.62,2.149,97.599,49.299,4.139,13.6,480,0.51,1.75,1.85,58,10,531,6.95,39.899,2.14,0.85,1.5
16-3132-54041,Dog L.,48.7542,-89.5451,21/05/18,25.3,7.7,0.73,76,62.799,6.08,11.8,150,0.64,2.48,1.22,10,220,336,7.059,7.099,3.819,1.85,3.2
16-3638-54070,Greenwich L.,48.8259,-88.8683,21/05/18,8.529,2.859,0.24,54.899,27,2.14,8.699,80,0.295,1.189,0.615,8,206,280,6.71,5.5,2.52,1.55,2.5
16-3207-54488,Jolly L.,49.168,-89.4618,21/05/18,28.199,9.199,0.26,67.4,62.1,6.54,10.5,160,0.38,1.87,0.835,16,84,438,7.08,14.8,3.819,1.35,1.8
15-6913-53983,Kashabowie L.,48.7487,-90.3378,21/05/18,17.899,5.04,0.2,43.399,43.1,4.2,7.9,140,0.605,1.75,0.935,28,34,325,6.94,11,3.439,1.75,2.7
16-3744-54268,Unknown L.,48.9806,-88.7227,21/05/18,16,4.459,0.19,5.679,39.899,NA,3.5,20,0.28,1.679,0.63,14,10,215,6.849,4.799,0.28,2.45,7
16-3483-54344,Walotka L.,49.0464,-89.073,21/05/18,12.8,3.94,0.16,23.6,35.5,3.24,6.099,30,0.28,1.459,0.595,12,104,225,6.849,4.4,2,2.149,3
17-6026-49666,Gloucester Pl.,44.8398,-79.6919,22/05/18,63.7,24.3,25.199,24.1,232,15,5.099,90,1.27,4.519,15.199,26,34,356,7.679,10.3,1.28,9,4.1
17-7182-49263,Katchewanooka L.,44.4659,-78.2499,22/05/18,90,34.899,13.3,20.899,233,21.6,5,20,1.04,3.189,8.08,44,230,313,7.75,9.4,1.439,5.5,4.3
17-5748-51919,Aileen L.,46.8782,-80.0166,24/05/18,12.6,4.78,0.17,17.8,40.1,3.379,4.7,20,0.19,1.58,0.695,8,42,213,6.78,4.7,1.659,3.85,3.7
17-5827-52344,Anima Nipissing L.,47.26,-79.9058,24/05/18,8.47,3.459,0.2,9.679,30.6,2.22,3.1,10,0.19,1,0.64,6,36,183,6.65,3.6,0.94,4.5,8
17-5577-51311,Bear L.,46.3319,-80.2531,24/05/18,34.2,10.6,3.089,86.9,89.9,8.48,10.3,490,1.04,4.24,3,52,2,562,7.08,38.899,1.48,2.399,1
17-5879-50852,Cadden L.,45.9217,-79.8678,24/05/18,4.08,2.1,9.07,69.799,50.7,1.3,8.099,300,0.48,0.57,6.009,16,38,393,6.419,11.3,1.8,1.449,1.5
17-5970-52137,Cassels L.,47.0703,-79.7239,24/05/18,21.3,8.06,2.759,29.399,71.299,5.299,5.299,20,0.285,2.149,2.45,12,74,235,6.96,5.599,1.919,6.099,2.5
17-5942-51055,Clear L.,46.0817,-79.7702,24/05/18,5.919,2.66,4.089,51.1,38,1.72,6.5,200,0.555,0.78,2.91,24,98,320,6.57,9.3,2.16,2.399,1.9
17-5788-51912,Cross L.,46.8964,-79.9465,24/05/18,12.5,6.04,0.53,11.5,48,3.08,3.1,10,0.285,1.84,0.975,6,64,183,6.74,4.599,0.98,7.349,6
17-4583-50085,Cyprus L.,45.231,-81.5312,24/05/18,159,37.1,2.18,18.199,302,37.399,6.299,10,0.195,18.399,0.73,82,40,383,8.23,4,1.02,3,4.1
17-5601-51477,Deer L.,46.4868,-80.2147,24/05/18,17.3,6.36,1.169,62.799,49.299,4.96,8,220,0.685,2.149,1.129,34,30,400,6.91,16.1,2,2.549,3
17-5580-52276,Diamond L.,47.2094,-80.2157,24/05/18,4.29,2.439,0.17,18.5,22.6,1.419,3.7,50,0.27,0.73,0.74,6,36,201,6.469,4.9,1.48,3.85,3.9
17-5852-52035,Driftwood L.,46.9829,-79.884,24/05/18,19.699,7.12,0.15,54.1,51.5,4.379,7.799,50,0.215,1.77,0.625,26,4,344,6.96,9.599,1.899,2.799,2.5
17-5515-51958,Emerald L.,46.9164,-80.3268,24/05/18,9.869,6.62,0.8,5.129,53.399,2.419,2,0,0.28,1.419,0.765,4,28,147,6.66,2.6,1.08,11.1,7
17-5845-51854,Hangstone L.,46.8287,-79.8889,24/05/18,16.1,5.36,0.58,41.7,44.399,3.62,6.799,50,0.26,1.73,0.86,22,52,287,6.889,8.5,1.84,2.899,2.8
17-7358-49530,Jack L.,44.6883,-78.0478,24/05/18,58.899,23.5,5.04,13.199,143,13.8,5,10,0.81,1.6,3.359,8,2,277,7.7,5.799,1.3,3.35,4.4
17-5733-52151,Kokoko L.,47.0939,-80.0363,24/05/18,17.699,6.719,0.2,20.699,49.5,4.04,4.799,10,0.195,1.57,0.665,12,56,216,6.9,5.9,1.679,4.2,4.1
17-5608-52396,Lady Evelyn L.,47.321,-80.1845,24/05/18,5.089,2.58,0.14,23.699,23.5,1.54,4.2,50,0.275,0.798,0.755,8,44,196,6.53,4.4,1.96,3.7,4
17-5430-52549,Makobe L.,47.4399,-80.4317,24/05/18,2.629,1.52,0.11,20.699,17.3,0.96,4,50,0.225,0.494,0.61,12,24,204,6.25,4.599,1.1,3.2,2.8
17-5565-51124,Mercer L.,46.1642,-80.2562,24/05/18,11.699,3.759,1.37,71.5,37.1,2.779,9.099,220,0.585,1.48,1.32,24,2,398,6.759,16.8,1.52,1.85,1.9
17-5732-51489,Muskosung L.,46.4925,-80.0445,24/05/18,16.3,5.36,0.71,38.399,44.299,3.6,6.5,130,0.52,1.61,0.9,14,66,313,6.9,7.2,1.08,2.6,2.5
17-6382-51179,"Nosbonsing, L.",46.2026,-79.2047,24/05/18,14.8,4.879,2.899,27.699,51.2,3.759,4.599,170,0.89,1.58,2.299,32,1,329,6.87,12.1,2.08,2.95,1.9
17-5179-52567,Okiniada L.,47.4648,-80.765,24/05/18,2.08,1.24,0.15,19.3,15.9,0.98,4,30,0.2,0.41,0.7,12,20,186,6.129,4.4,2.399,3,4.3
17-6031-52053,Rabbit L.,46.9805,-79.6608,24/05/18,21.399,8.08,2.81,22.5,71.5,4.94,4.599,10,0.28,2.069,2.5,8,84,207,6.95,4.599,1.76,6,3.5
17-5812-51735,Red Cedar L.,46.7134,-79.942,24/05/18,13.699,5.459,2.45,54.799,48.6,3.16,8,90,0.43,1.53,1.899,16,64,308,6.82,7.9,1.56,2.85,2.7
17-5740-52232,Red Squirrel L.,47.1581,-80.0181,24/05/18,10.699,4.219,0.15,15.6,36,2.66,3.2,10,0.175,1.12,0.715,10,54,170,6.79,5.4,1.439,4.299,3.9
17-5972-52300,Rib L.,47.223,-79.7153,24/05/18,17.399,6.48,8.9,13.5,81.5,4.139,3.399,0,0.27,1.83,6.41,4,68,153,6.91,3.6,1.74,4.299,5.1
17-7310-49388,Stony L.,44.5725,-78.0636,24/05/18,67.299,26,7.44,24.1,166,15.9,5.299,60,0.84,1.909,4.929,12,16,261,7.639,5.299,1.5,2.95,5
17-6290-51301,Trout L.,46.3151,-79.3484,24/05/18,13.4,5.379,14.199,13.1,94.599,3.64,3.1,30,1.159,1.56,9.57,10,142,187,6.78,4.099,1.399,4.15,5.5
17-5842-51980,Wasaksina L.,46.9304,-79.8932,24/05/18,16.8,6.459,0.18,28.6,46.399,4.16,5.799,30,0.24,1.97,0.715,16,36,274,6.87,8.199,1.56,3.5,3.5
17-6007-51793,Wicksteed L.,46.7682,-79.6707,24/05/18,9.5,3.839,0.15,67.299,30.3,2.399,9.099,100,0.385,1.08,0.565,18,64,333,6.73,9.5,1.679,2.35,2.3
17-7116-49585,Catchacoma L.,44.7442,-78.3223,25/05/18,15.1,6.54,2.04,40.899,47.2,3.54,6.099,100,0.38,0.826,1.6,6,78,260,6.9,4,1.72,2.25,2.4
17-5814-49627,Farlain L.,44.8125,-79.9682,25/05/18,84.099,27.8,3.72,6.66,182,19.699,3.5,10,0.78,5.2,2.2,20,46,321,8.08,7.099,0.01,2.899,4.1
18-2756-49309,Belmont L.,44.5003,-77.8226,29/05/18,54.2,22,5.82,29.899,137,12.3,5.799,40,1.129,2.279,4.33,32,8,315,7.53,7,1.2,4.15,3.6
17-6275-49634,Sparrow L.,44.8117,-79.381,29/05/18,86.599,33.5,34.5,18.8,311,19.6,5,100,1.81,6.54,21.399,26,12,407,7.799,13.699,1,11.6,2.7
17-4414-51336,Agnew L.,46.3567,-81.7132,30/05/18,7.49,3.52,1.149,61.1,31.5,1.919,7.799,170,0.395,0.884,1.33,20,58,286,6.7,9.099,2.72,3.149,2
17-3370-52303,Beak L.,47.2212,-83.1482,30/05/18,10.4,3.96,0.15,35.299,28.5,2.52,5.599,60,0.22,0.782,0.775,16,18,234,6.82,6.2,2.66,1.95,3.5
17-2809-52215,Hanes L.,47.1197,-83.8837,30/05/18,7.9,3.359,0.16,63.7,23.199,1.72,8.9,130,0.24,0.618,0.62,10,72,300,6.69,5.9,2.319,1.7,2.3
17-4145-52197,Indian L.,47.0812,-82.1344,30/05/18,6.639,2.759,0.2,34.399,25.199,1.8,6.2,80,0.26,0.864,0.735,16,16,261,6.669,6.7,1.8,3.2,2.5
18-3389-49691,Kashwakamak L.,44.8582,-77.045,30/05/18,41.7,14.699,4.719,19.699,108,9.06,4.299,10,0.78,2.589,3.73,8,8,253,7.45,4.799,1.84,3.85,3
17-6567-50131,Lake of B.s,45.2108,-79.0735,30/05/18,4.78,2.64,3.029,15.699,32.7,1.34,3.299,30,0.445,0.884,2.52,8,118,180,6.57,3.5,1.879,3.35,4.7
17-2884-53030,Little Wawa L.,47.846,-83.8181,30/05/18,27.1,9.699,1.76,16,67.2,6.82,3.5,120,0.585,1.62,1.669,16,76,237,7.049,6.599,1.659,1.55,3.8
16-6811-52113,Mamainse L.,47.0298,-84.6177,30/05/18,4.12,2.14,0.22,10.3,18,1.36,2.5,30,0.255,0.338,0.595,46,204,196,6.469,4.9,1.52,2.2,4.5
16-6718-52845,Mijinemungshing L.,47.6961,-84.7104,30/05/18,4.169,2.339,0.11,37,17,1.3,5.4,70,0.2,0.386,0.52,10,134,266,6.44,5.099,1.52,1.55,3.3
17-4743-51217,"Panache, L.",46.2568,-81.3716,30/05/18,11.5,5.24,6.19,18,67.799,2.799,4.2,20,0.65,1.629,4.36,16,16,234,6.799,4.799,1.32,7.599,3.5
17-3810-51468,Quirke L.,46.4946,-82.5557,30/05/18,7.07,14.5,2.399,7.32,104,1.94,2.799,20,1.169,1.21,1.919,6,286,121,6.599,2.1,1.28,19.899,7
17-3053-51969,Ranger L.,46.9053,-83.5866,30/05/18,8.099,3.54,0.47,11.8,29.6,2.319,3.799,20,0.21,0.924,0.685,4,72,147,6.719,2.899,1.52,3.299,8.3
17-2880-52035,Saddle L.,46.9474,-83.7783,30/05/18,5.12,2.52,0.17,30,20.1,1.5,6.4,50,0.31,0.504,0.6,24,92,273,6.509,4.5,1.52,2.1,3.3
17-3943-51700,Spinweb L.,46.6769,-82.379,30/05/18,7,3.24,0.18,14.5,26.8,1.919,3.6,30,0.34,0.614,0.785,14,100,221,6.66,4.9,1.879,3.5,3.5
17-3191-51595,Wakomata L.,46.576,-83.3342,30/05/18,7.78,3.439,0.53,5.429,30,2.12,2.399,10,0.24,0.762,0.845,2,102,152,6.7,2.899,1.5,3.85,6.3
17-6025-50535,Ahmic L.,45.6303,-79.6726,31/05/18,6.889,3.18,3.75,44.799,39.299,1.52,5.4,170,0.67,0.782,3.04,18,82,282,6.79,10.199,2.14,3.5,2
18-3741-49489,Bobs L.,44.65,-76.5921,31/05/18,87.799,31.1,3.81,8.789,196,19.399,3.7,0,1.11,6.139,2.87,6,1,282,8.029,6.599,1.76,5.299,5
18-3651-49486,Eagle L.,44.6793,-76.7006,31/05/18,47.299,7.98,6.87,9.71,127,10.199,4,0,0.21,3.27,3.72,8,1,295,7.509,6.2,1.28,3.75,4.5
17-3164-51328,Basswood L.,46.3106,-83.3702,01/06/18,5.759,3.299,1.59,2.879,34.5,1.72,1.3,10,0.285,0.856,1.53,6,222,91,6.559,4.599,0.18,5.25,6
17-6257-50660,Bernard L.,45.7467,-79.3886,01/06/18,9.259,4.179,12.699,19.5,76.4,2.12,3.5,50,0.915,1.03,9.21,12,14,206,6.74,7.099,0.82,3.75,2.4
17-3557-51418,Big Moon L.,46.4163,-82.8771,01/06/18,5.839,2.68,0.22,12.4,22.699,1.459,3.1,30,0.23,0.504,0.69,12,56,168,6.66,3.6,1.459,3.25,4.3
17-3228-51260,Bright L.,46.2703,-83.3164,01/06/18,17.1,6.559,4.91,19.899,65.2,4.139,3.899,60,0.685,1.82,3.189,34,16,276,6.929,10.3,0.9,4.5,2.3
17-3423-51340,Chiblow L.,46.3434,-83.0567,01/06/18,5.73,2.6,0.27,7.96,24,1.58,3.2,10,0.24,0.642,0.785,10,74,188,6.62,3.5,1.34,3.45,4.3
17-3360-51357,Little Chiblow L.,46.3524,-83.1336,01/06/18,5.91,2.58,0.36,9.21,24.399,1.6,3.299,20,0.295,0.652,0.815,14,30,207,6.66,4.4,0.96,3.6,4.3
17-3525-51387,Matinenda L.,46.3453,-82.9365,01/06/18,5.419,2.5,0.25,10.3,22.699,1.48,3.1,20,0.235,0.628,0.835,8,78,166,6.589,3.2,1.58,3.149,4.5
17-3736-53361,Carty L.,48.1633,-82.6939,05/06/18,43,14.4,1.37,61.7,95.5,9.5,11.8,50,0.32,3.6,1.459,16,2,452,7.269,10.699,1.98,1.5,1.8
18-2900-50140,Fosters L.,45.2481,-77.6752,05/06/18,54.799,20.5,1.86,40.5,128,12.8,8.9,150,1.09,3.049,1.71,38,4,407,7.509,11,4.519,3.95,2.9
17-4010-53144,Horwood L.,48.0087,-82.3437,05/06/18,33.1,11.8,0.25,66.4,72.4,7.4,9.4,110,0.395,2.41,0.78,20,54,374,7.169,9.5,2.12,1.85,2.8
17-3788-53266,Ivanhoe L.,48.1656,-82.5142,05/06/18,51.799,17.5,0.88,52.299,109,11.4,8.8,60,0.715,3.89,1.29,18,26,369,7.419,9.3,2.279,1.8,3
17-6010-53265,Larder L.,48.089,-79.6433,05/06/18,32.899,11.9,4.469,25.1,103,8.019,5.099,70,0.585,3.509,3.919,8,136,294,7.08,9.4,1.919,8.05,3
18-3267-49749,Mazinaw L.,44.9182,-77.1983,05/06/18,20.5,8,5.169,21,73.7,4.5,4.299,70,0.67,1.57,3.58,10,122,228,6.99,5.4,2.2,4.099,4
17-4773-53267,Muskasenda L.,48.0761,-81.3196,05/06/18,50,17.899,0.19,53.5,106,10.5,8.5,50,0.355,3.56,0.84,20,28,370,7.36,8.4,2.319,2.549,1.8
17-5180-53389,Radisson L.,48.2197,-80.7536,05/06/18,24.3,8.74,0.17,27.399,59.299,5.379,5.4,20,0.23,1.8,0.83,6,82,230,7.049,4.5,1.76,2.75,4.1
